symbol	chromosome	entrez_gene_id
RPL21P101	12	100271431
RPL21P102	12	100271432
RPL21P103	12	100271433
RPL21P104	12	100271435
RPL21P105	12	728693
RPL21P106	12	643264
RPL21P107	13	644627
RPL21P108	13	100271434
RPL21P109	13	100271437
RPL21P11	14	157206
RPL21P110	13	100271438
RPL21P111	13	100271439
RPL21P112	13	100270753
RPL21P113	15	100271440
RPL21P114	15	100271441
RPL21P115	15	100271443
RPL21P116	15	100271444
RPL21P117	15	729241
RPL21P118	16	100271446
RPL21P119	16	653737
RPL21P12	14	122409
RPL21P120	17	731688
RPL21P121	17	100271445
RPL21P122	17	100271447
RPL21P123	17	100271448
RPL21P124	17	100271450
RPL21P125	17	100129685
RPL21P126	18	100271449
RPL21P127	18	100271452
RPL21P128	18	440487
RPL21P129	19	100271451
RPL21P13	14	319144
RPL21P130	19	100271453
RPL21P131	19	388532
RPL21P132	X	100271390
RPL21P133	X	100271391
RPL21P134	X	728782
RPL21P135	3	100419391
RPL21P136	12	100419521
RPL21P14	15	729208
RPL21P15	15	654385
RPL21P16	10	729402
RPL21P17	3	727810
RPL21P18	12	729484
RPL21P19	1	641293
RPL21P2	20	140715
RPL21P20	1	388621
RPL21P21	1	100270877
RPL21P22	1	100270878
RPL21P23	1	100270879
RPL21P24	1	100270880
RPL21P25	1	100270881
RPL21P26	1	100270882
RPL21P27	1	100270952
RPL21P28	1	100131205
RPL21P29	1	440575
RPL21P3	20	128760
RPL21P30	2	100271157
RPL21P31	2	100271160
RPL21P32	2	100271161
RPL21P33	2	100270953
RPL21P34	2	100270954
RPL21P35	2	100270955
RPL21P36	2	100270956
RPL21P37	2	100129141
RPL21P38	2	100131481
RPL21P39	3	389156
RPL21P4	17	140660
RPL21P40	3	100271158
RPL21P41	3	100271159
RPL21P42	3	100271162
RPL21P43	3	100271163
RPL21P44	4	402176
RPL21P45	4	727821
RPL21P46	4	645174
RPL21P47	4	100271164
RPL21P48	4	100271165
RPL21P49	4	100271166
RPL21P5	14	641613
RPL21P50	4	100271167
RPL21P51	4	100271169
RPL21P52	4	100128351
RPL21P53	4	653156
RPL21P54	5	100271168
RPL21P55	5	100271170
RPL21P56	5	100271171
RPL21P57	5	100271172
RPL21P58	5	100271173
RPL21P59	5	100271174
RPL21P6	14	652975
RPL21P60	5	100271175
RPL21P61	6	645157
RPL21P62	6	442160
RPL21P63	6	100271176
RPL21P64	6	100271177
RPL21P65	6	100271178
RPL21P66	6	100271179
RPL21P67	6	100271180
RPL21P68	6	645452
RPL21P69	6	642738
RPL21P7	14	145370
RPL21P70	2	646489
RPL21P71	3	729962
RPL21P72	7	100271181
RPL21P73	7	100271182
RPL21P74	7	100271184
RPL21P75	7	728501
RPL21P76	7	645373
RPL21P77	8	100271183
RPL21P78	8	100271185
RPL21P79	8	100271188
RPL21P8	14	319145
RPL21P80	8	100133273
RPL21P81	9	100271389
RPL21P82	9	650059
RPL21P83	9	100271186
RPL21P84	9	100271187
RPL21P85	9	100271189
RPL21P86	9	100271190
RPL21P87	9	100131672
RPL21P88	10	100271421
RPL21P89	10	100271422
RPL21P9	14	283562
RPL21P90	10	100271423
RPL21P91	10	100271424
RPL21P92	10	100130400
RPL21P93	10	653665
RPL21P94	11	100271425
RPL21P95	11	100271427
RPL21P96	11	100271428
RPL21P97	11	387753
RPL21P98	12	653079
RPL21P99	12	100271429
RPL21_10_219	2	100271157
RPL21_10_356	3	100271158
RPL21_11_229	2	100129141
RPL21_11_380	3	100271159
RPL21_12_296	2	100271160
RPL21_12_416	3	729962
RPL21_13_305	2	100271161
RPL21_13_421	3	100271162
RPL21_14_415	3	389156
RPL21_14_463	4	645174
RPL21_15_434	3	100271163
RPL21_15_469	4	727821
RPL21_16_474	4	100128351
RPL21_16_486	4	100271164
RPL21_17_477	4	402176
RPL21_17_503	4	100271165
RPL21_18_504	4	100271166
RPL21_18_516	4	100271167
RPL21_19_517	4	653156
RPL21_19_553	5	100271168
RPL21_1_11	1	100270877
RPL21_1_19	1	440575
RPL21_20_533	4	100271169
RPL21_20_571	5	100271170
RPL21_21_549	5	100271171
RPL21_21_631	5	100271172
RPL21_22_606	5	100271173
RPL21_22_635	5	100271174
RPL21_23_641	5	100271175
RPL21_23_656	6	442160
RPL21_24_657	6	100271176
RPL21_24_663	6	645157
RPL21_25_668	6	645452
RPL21_25_752	6	100271177
RPL21_26_729	6	100271178
RPL21_26_756	6	100271179
RPL21_27_754	6	100271180
RPL21_27_774	6	642738
RPL21_28_779	7	100271181
RPL21_28_856	7	100271182
RPL21_29_789	7	728501
RPL21_29_883	8	100271183
RPL21_2_29	1	100270878
RPL21_2_54	1	100270879
RPL21_30_821	7	100271184
RPL21_30_950	8	100271185
RPL21_31_868	7	645373
RPL21_31_978	9	100271186
RPL21_32_892	8	100133273
RPL21_32_987	9	100271187
RPL21_33_903	8	100271188
RPL21_33_996	9	100271189
RPL21_34_997	9	650059
RPL21_34_998	9	100271190
RPL21_35_1007	9	100131672
RPL21_35_1017	9	100271389
RPL21_36_1027	10	653665
RPL21_36_1036	10	100271421
RPL21_37_1041	10	100271422
RPL21_37_1084	10	100271423
RPL21_38_1051	10	100130400
RPL21_38_1104	10	729402
RPL21_39_1094	10	100271424
RPL21_39_1117	11	100271425
RPL21_3_112	1	100270952
RPL21_3_36	1	388621
RPL21_40_1120	11	387753
RPL21_40_1159	11	100271427
RPL21_41_1169	11	100271428
RPL21_41_1222	12	100271429
RPL21_42_1206	12	100271430
RPL21_42_1230	12	100271431
RPL21_43_1219	12	100271432
RPL21_43_1282	12	728693
RPL21_44_1241	12	100271433
RPL21_44_1324	13	100271434
RPL21_45_1243	12	100271435
RPL21_45_1329	13	100270753
RPL21_46_1252	12	729484
RPL21_46_1336	13	644627
RPL21_47_1259	12	653079
RPL21_47_1368	14	652975
RPL21_48_1266	12	643264
RPL21_48_1381	14	319145
RPL21_49_1320	13	100271437
RPL21_49_1395	14	319143
RPL21_4_205	2	646489
RPL21_4_45	1	100270880
RPL21_50_1323	13	100271438
RPL21_50_1399	14	157206
RPL21_51_1327	13	100271439
RPL21_51_1437	15	100271440
RPL21_52_1410	14	319144
RPL21_52_1438	15	100271441
RPL21_53_1436	15	729208
RPL21_53_1439	15	729241
RPL21_54_1444	15	654385
RPL21_54_1451	15	100271443
RPL21_55_1456	15	100271444
RPL21_55_1506	17	100129685
RPL21_56_1471	16	653737
RPL21_56_1523	17	100271445
RPL21_57_1497	16	100271446
RPL21_57_1527	17	731688
RPL21_58_1515	17	100271447
RPL21_58_1548	17	140660
RPL21_59_1535	17	100271448
RPL21_59_1605	18	100271449
RPL21_5_222	2	100270953
RPL21_5_46	1	100270881
RPL21_60_1556	17	100271450
RPL21_60_1619	19	100271451
RPL21_61_1581	18	100271452
RPL21_61_1788	X	728782
RPL21_62_1585	18	440487
RPL21_62_1798	X	100271390
RPL21_63_1633	19	100271453
RPL21_63_1815	X	100271391
RPL21_64_1647	19	388532
RPL21_65_1679	20	140715
RPL21_6_274	2	100270954
RPL21_6_74	1	100270882
RPL21_7_151	1	641293
RPL21_7_292	2	100131481
RPL21_8_160	1	100131205
RPL21_8_333	2	100270955
RPL21_9_206	2	100270956
RPL21_9_342	3	727810
RPL22	1	6146
RPL22L1	3	200916
RPL22P1	3	125371
RPL22P10	2	100128408
RPL22P11	2	402100
RPL22P12	2	727747
RPL22P13	4	442108
RPL22P14	6	100270960
RPL22P15	2	402100
RPL22P16	7	100270959
RPL22P17	10	100271289
RPL22P18	10	100271290
RPL22P19	12	644022
RPL22P2	14	326292
RPL22P20	14	100128664
RPL22P21	17	100271455
RPL22P22	X	100130922
RPL22P23	X	100289184
RPL22P24	1	100129295
RPL22P3	1	729662
RPL22P4	1	100129102
RPL22P5	1	100132479
RPL22P6	1	100132047
RPL22P7	2	100129819
RPL22P8	2	100270957
RPL22P9	2	402100
RPL22_10_1337	14	100128664
RPL22_10_1790	X	100130922
RPL22_11_1520	17	100271455
RPL22_1_15	1	729662
RPL22_1_94	1	100132047
RPL22_2_154	1	100129102
RPL22_2_96	1	100132479
RPL22_3_253	2	100128408
RPL22_3_260	2	402100
RPL22_4_256	2	100270957
RPL22_4_275	2	100129819
RPL22_5_261	2	402100
RPL22_5_435	3	125371
RPL22_6_262	2	727747
RPL22_6_780	7	100270959
RPL22_7_1091	10	100271289
RPL22_7_478	4	442108
RPL22_8_1294	12	644022
RPL22_8_723	6	100270960
RPL22_9_1070	10	100271290
RPL22_9_1393	14	326292
RPL23	11	6150
RPL23	17	9349
RPL23	18	6139
RPL23A	17	6147
RPL23AL	16	729480
RPL23AL1	2	118433
RPL23AP1	6	6148
RPL23AP10	14	326293
RPL23AP11	14	326294
RPL23AP12	21	391282
RPL23AP14	12	341511
RPL23AP15	1	391175
RPL23AP16	1	647201
RPL23AP17	1	100271138
RPL23AP18	1	728134
RPL23AP19	1	100131143
RPL23AP2	19	401904
RPL23AP20	1	645962
RPL23AP21	1	728481
RPL23AP22	1	100271291
RPL23AP23	1	100271292
RPL23AP24	1	728517
RPL23AP25	1	653789
RPL23AP26	2	391490
RPL23AP27	2	100271456
RPL23AP28	2	100271457
RPL23AP29	2	100271458
RPL23AP3	21	8489
RPL23AP30	2	100271459
RPL23AP31	2	100271460
RPL23AP32	2	56969
RPL23AP33	2	100271293
RPL23AP34	2	100271294
RPL23AP35	2	100271295
RPL23AP36	2	100271296
RPL23AP37	2	130773
RPL23AP38	3	391504
RPL23AP39	3	100271461
RPL23AP4	21	54029
RPL23AP40	3	100271462
RPL23AP41	3	646685
RPL23AP42	3	647099
RPL23AP43	3	389101
RPL23AP44	5	391825
RPL23AP45	5	729764
RPL23AP46	6	442260
RPL23AP47	6	729277
RPL23AP48	6	728567
RPL23AP49	3	653236
RPL23AP5	16	729480
RPL23AP50	6	728106
RPL23AP51	7	100271464
RPL23AP52	7	100271465
RPL23AP53	8	644128
RPL23AP54	8	100271466
RPL23AP55	8	100271467
RPL23AP56	8	645809
RPL23AP57	9	648294
RPL23AP58	10	100271616
RPL23AP59	10	100271618
RPL23AP6	20	128709
RPL23AP60	10	728933
RPL23AP61	10	728484
RPL23AP62	11	100271617
RPL23AP63	11	729798
RPL23AP64	11	649946
RPL23AP65	11	440027
RPL23AP66	12	100271620
RPL23AP67	12	100271622
RPL23AP68	12	100130555
RPL23AP69	13	100271623
RPL23AP7	2	118433
RPL23AP70	14	100271619
RPL23AP71	14	644384
RPL23AP72	16	100271621
RPL23AP73	17	100271625
RPL23AP74	17	729617
RPL23AP75	17	728207
RPL23AP76	17	441781
RPL23AP77	18	728538
RPL23AP78	19	100271624
RPL23AP79	19	100271626
RPL23AP8	14	641614
RPL23AP80	19	390949
RPL23AP81	20	100271627
RPL23AP82	22	284942
RPL23AP83	X	100131846
RPL23AP84	4	102723981
RPL23AP85	1	100419650
RPL23AP86	16	100507357
RPL23AP87	17	388574
RPL23AP88	2	100289034
RPL23AP89	1	106480336
RPL23AP9	14	641614
RPL23AP90	1	106480690
RPL23AP91	16	106480337
RPL23AP92	2	106481731
RPL23AP93	3	100288802
RPL23AP94	4	106481971
RPL23AP95	7	106480338
RPL23AP96	8	392181
RPL23AP97	13	102723647
RPL23A_10_252	2	100271456
RPL23A_10_329	2	100271457
RPL23A_11_287	2	100271458
RPL23A_11_340	3	391504
RPL23A_12_308	2	100271459
RPL23A_12_383	3	653236
RPL23A_13_326	2	100271460
RPL23A_13_431	3	647099
RPL23A_14_334	2	391490
RPL23A_14_607	5	391825
RPL23A_15_341	3	100271461
RPL23A_15_676	6	6148
RPL23A_16_360	3	389101
RPL23A_16_748	6	728567
RPL23A_17_408	3	100271462
RPL23A_17_757	6	442260
RPL23A_18_409	3	646685
RPL23A_18_782	7	100271464
RPL23A_19_648	5	729764
RPL23A_19_784	7	100271465
RPL23A_1_1	1	728481
RPL23A_1_2	1	728517
RPL23A_20_731	6	728106
RPL23A_20_869	8	644128
RPL23A_21_778	6	729277
RPL23A_21_952	8	645809
RPL23A_22_1044	10	728484
RPL23A_22_870	8	100271466
RPL23A_23_1090	10	100271616
RPL23A_23_884	8	100271467
RPL23A_24_1177	11	100271617
RPL23A_24_958	9	648294
RPL23A_25_1093	10	100271618
RPL23A_25_1182	11	649946
RPL23A_26_1111	10	728933
RPL23A_26_1264	12	100130555
RPL23A_27_1119	11	440027
RPL23A_27_1353	14	100271619
RPL23A_28_1140	11	729798
RPL23A_28_1405	14	326293
RPL23A_29_1192	12	341511
RPL23A_29_1408	14	326294
RPL23A_2_142	1	100271291
RPL23A_2_8	1	100131143
RPL23A_30_1207	12	100271620
RPL23A_30_1480	16	100271621
RPL23A_31_1299	12	100271622
RPL23A_31_1517	17	441781
RPL23A_32_1304	13	100271623
RPL23A_32_1546	17	728207
RPL23A_33_1349	14	644384
RPL23A_33_1589	18	728538
RPL23A_34_1351	14	641614
RPL23A_34_1620	19	100271624
RPL23A_35_1465	16	729480
RPL23A_35_1661	19	390949
RPL23A_36_1508	17	100271625
RPL23A_36_1683	20	128709
RPL23A_37_1566	17	729617
RPL23A_37_1729	21	8489
RPL23A_38_1631	19	401904
RPL23A_38_1781	X	100131846
RPL23A_39_1676	19	100271626
RPL23A_3_161	1	728134
RPL23A_3_37	1	100271138
RPL23A_40_1702	20	100271627
RPL23A_41_1732	21	391282
RPL23A_42_1735	21	54029
RPL23A_43_1761	22	284942
RPL23A_4_145	1	647201
RPL23A_4_173	1	391175
RPL23A_5_178	1	100271292
RPL23A_5_234	2	130773
RPL23A_6_188	1	645962
RPL23A_6_267	2	118433
RPL23A_7_192	1	653789
RPL23A_7_304	2	100271293
RPL23A_8_204	2	100271294
RPL23A_8_306	2	100271295
RPL23A_9_220	2	56969
RPL23A_9_314	2	100271296
RPL23L	11	6150
RPL23P10	8	100270962
RPL23P11	10	100271297
RPL23P2	21	54028
RPL23P3	1	100130630
RPL23P4	2	100270961
RPL23P5	2	402120
RPL23P6	6	646949
RPL23P7	7	442659
RPL23P8	7	222901
RPL23P9	8	100129377
RPL23_1_65	1	100130630
RPL23_1_689	6	646949
RPL23_2_327	2	100270961
RPL23_2_893	8	100270962
RPL23_3_328	2	402120
RPL23_3_937	8	100129377
RPL23_4_1724	21	54028
RPL23_4_790	7	222901
RPL23_5_797	7	442659
RPL23_6_1032	10	100271297
RPL24	15	51187
RPL24	3	6152
RPL24L	15	51187
RPL24P1	20	140757
RPL24P2	20	140760
RPL24P3	14	145235
RPL24P4	6	377381
RPL24P5	1	100129017
RPL24P6	3	100129808
RPL24P7	3	100270963
RPL24P8	9	100270964
RPL24P9	X	100129487
RPL24_1_143	1	100129017
RPL24_1_692	6	377381
RPL24_2_1385	14	145235
RPL24_2_348	3	100270963
RPL24_3_450	3	100129808
RPL24_4_982	9	100270964
RPL24_5_1691	20	140760
RPL24p	6	100129755
RPL26	17	6154
RPL26L1	5	51121
RPL26P1	5	51121
RPL26P10	1	100270886
RPL26P11	1	730070
RPL26P12	1	391126
RPL26P13	2	130865
RPL26P14	2	100133235
RPL26P15	2	100270965
RPL26P16	4	646966
RPL26P17	4	100128318
RPL26P18	5	100270968
RPL26P19	5	441073
RPL26P2	14	326297
RPL26P20	6	100271191
RPL26P21	7	646161
RPL26P22	7	643101
RPL26P23	7	100129517
RPL26P24	7	728311
RPL26P25	8	100270966
RPL26P26	8	100270967
RPL26P27	10	100271471
RPL26P28	10	100130983
RPL26P29	10	100131788
RPL26P3	14	326298
RPL26P30	11	653147
RPL26P31	11	100271469
RPL26P32	12	400055
RPL26P33	12	100132547
RPL26P34	13	100271470
RPL26P35	18	100128115
RPL26P36	X	392501
RPL26P37	Y	441533
RPL26P4	14	283603
RPL26P5	15	654386
RPL26P6	10	100131526
RPL26P7	1	100270883
RPL26P8	1	100270884
RPL26P9	1	100270885
RPL26_10_1113	11	653147
RPL26_10_715	6	100271191
RPL26_11_1166	11	100271469
RPL26_11_785	7	646161
RPL26_12_1262	12	400055
RPL26_12_861	7	728311
RPL26_13_1302	13	100271470
RPL26_13_865	7	100129517
RPL26_14_1054	10	100131788
RPL26_14_1341	14	326297
RPL26_15_1055	10	100271471
RPL26_15_1614	18	100128115
RPL26_16_1236	12	100132547
RPL26_16_1792	X	392501
RPL26_17_1344	14	326298
RPL26_17_1822	Y	441533
RPL26_18_1407	14	283603
RPL26_1_10	1	100270883
RPL26_1_22	1	100270884
RPL26_2_213	2	100270965
RPL26_2_76	1	100270885
RPL26_3_532	4	646966
RPL26_3_90	1	100270886
RPL26_4_113	1	391126
RPL26_4_565	5	441073
RPL26_5_125	1	730070
RPL26_5_860	7	643101
RPL26_6_221	2	130865
RPL26_6_894	8	100270966
RPL26_7_282	2	100133235
RPL26_7_907	8	100270967
RPL26_8_1018	10	100130983
RPL26_8_492	4	100128318
RPL26_9_1063	10	100131526
RPL26_9_632	5	100270968
RPL27	17	6155
RPL27A	11	6157
RPL27AP	20	128481
RPL27AP2	1	391124
RPL27AP3	2	100271298
RPL27AP4	2	100271299
RPL27AP5	5	100271300
RPL27AP6	6	389435
RPL27AP7	6	100271301
RPL27AP8	13	100271605
RPL27A_1_106	1	391124
RPL27A_1_302	2	100271298
RPL27A_2_255	2	100271299
RPL27A_2_577	5	100271300
RPL27A_3_699	6	100271301
RPL27A_4_770	6	389435
RPL27A_5_1310	13	100271605
RPL27P1	14	326299
RPL27P10	5	202122
RPL27P11	7	442723
RPL27P12	12	100271302
RPL27P2	1	646446
RPL27P3	1	100128662
RPL27P4	1	646624
RPL27P5	2	100270969
RPL27P6	2	647112
RPL27P7	2	100129234
RPL27P8	2	729332
RPL27P9	3	100270970
RPL27_1_105	1	646446
RPL27_1_28	1	646624
RPL27_2_231	2	100270969
RPL27_2_233	2	647112
RPL27_3_270	2	100129234
RPL27_3_316	2	729332
RPL27_4_1293	12	100271302
RPL27_4_375	3	100270970
RPL27_5_551	5	202122
RPL27_6_845	7	442723
RPL27_7_1347	14	326299
RPL28	19	6158
RPL28P1	3	402149
RPL28P2	2	100270971
RPL28P3	5	391828
RPL28P4	15	441726
RPL28P5	19	729279
RPL28_1_1435	15	441726
RPL28_1_335	2	100270971
RPL28_2_1625	19	729279
RPL28_2_436	3	402149
RPL28_3_609	5	391828
RPL29	3	6159
RPL29P1	6	134756
RPL29P10	3	6159
RPL29P11	3	100131713
RPL29P12	5	283412
RPL29P13	5	391738
RPL29P14	5	100270974
RPL29P15	5	728820
RPL29P16	6	100131206
RPL29P17	6	645224
RPL29P18	8	644103
RPL29P19	8	389655
RPL29P2	17	118432
RPL29P20	9	100129332
RPL29P21	11	732199
RPL29P22	11	100271472
RPL29P23	11	646077
RPL29P24	12	100129591
RPL29P25	12	642493
RPL29P26	12	643531
RPL29P27	12	100130792
RPL29P28	13	646884
RPL29P29	13	100271474
RPL29P3	14	729042
RPL29P3	6	387101
RPL29P30	15	729611
RPL29P31	17	284064
RPL29P32	18	390856
RPL29P33	19	401911
RPL29P4	6	387101
RPL29P5	1	646417
RPL29P6	1	391019
RPL29P7	1	100270972
RPL29P8	2	100131991
RPL29P9	3	647285
RPL29_10_1009	9	100129332
RPL29_10_1510	17	118432
RPL29_11_1134	11	646077
RPL29_11_1549	17	284064
RPL29_12_1148	11	100271472
RPL29_13_1221	12	100130792
RPL29_14_1268	12	643531
RPL29_15_1277	12	642493
RPL29_16_1290	12	100129591
RPL29_17_1307	13	646884
RPL29_18_1328	13	100271474
RPL29_19_1356	14	729042
RPL29_1_20	1	391019
RPL29_1_300	2	100131991
RPL29_20_1448	15	729611
RPL29_21_1603	18	390856
RPL29_22_1650	19	401911
RPL29_2_362	3	100131713
RPL29_2_63	1	646417
RPL29_3_121	1	100270972
RPL29_3_370	3	6159
RPL29_4_447	3	647285
RPL29_4_582	5	728820
RPL29_5_543	5	391738
RPL29_5_654	6	134756
RPL29_6_558	5	283412
RPL29_6_745	6	387101
RPL29_7_626	5	100270974
RPL29_7_901	8	389655
RPL29_8_665	6	645224
RPL29_8_938	8	644103
RPL29_9_1124	11	732199
RPL29_9_696	6	100131206
RPL2B	16	729480
RPL2p	6	387046
RPL3	22	6122
RPL3-Hom	6	116935
RPL30	8	6156
RPL30BP	6	100129755
RPL30P1	1	100270975
RPL30P10	8	100270982
RPL30P11	12	100271303
RPL30P12	12	100271304
RPL30P13	12	100271305
RPL30P14	18	100129867
RPL30P15	X	100271192
RPL30P16	8	100289099
RPL30P2	2	100270976
RPL30P3	2	100270977
RPL30P4	3	100131230
RPL30P5	4	100270978
RPL30P6	4	100270980
RPL30P7	5	100270979
RPL30P8	6	100132053
RPL30P9	8	100270981
RPL30_1_127	1	100270975
RPL30_1_286	2	100270976
RPL30_2_193	2	100270977
RPL30_2_497	4	100270978
RPL30_3_359	3	100131230
RPL30_3_541	5	100270979
RPL30_4_501	4	100270980
RPL30_4_741	6	100132053
RPL30_5_882	8	100270981
RPL30_5_906	8	100270982
RPL30_6_1213	12	100271303
RPL30_6_1274	12	100271304
RPL30_7_1228	12	100271305
RPL30_7_1765	X	100271192
RPL30_8_1609	18	100129867
RPL31	2	6160
RPL31P	21	54027
RPL31P1	21	54027
RPL31P10	12	390283
RPL31P11	1	641311
RPL31P12	1	100270887
RPL31P13	1	100270983
RPL31P14	2	100129310
RPL31P15	2	100270984
RPL31P16	2	100129418
RPL31P17	2	653773
RPL31P18	3	285260
RPL31P19	3	100270985
RPL31P2	20	140753
RPL31P20	3	100270986
RPL31P21	3	100270988
RPL31P22	3	100270989
RPL31P23	3	391581
RPL31P24	4	100271194
RPL31P25	4	100270987
RPL31P26	4	100130537
RPL31P27	6	100271198
RPL31P28	6	442217
RPL31P29	6	100270990
RPL31P3	20	140718
RPL31P30	2	729203
RPL31P31	4	727792
RPL31P32	6	643851
RPL31P33	6	442218
RPL31P34	7	100271193
RPL31P35	7	100271199
RPL31P36	7	100271200
RPL31P37	7	646787
RPL31P38	7	442326
RPL31P39	7	641790
RPL31P4	14	729646
RPL31P40	8	100271196
RPL31P41	8	100271201
RPL31P42	9	100271197
RPL31P43	9	392382
RPL31P44	10	644522
RPL31P45	10	729308
RPL31P46	11	100271479
RPL31P47	11	100271481
RPL31P48	12	645654
RPL31P49	12	100129882
RPL31P5	14	100129928
RPL31P50	12	341356
RPL31P51	12	100271475
RPL31P52	12	100271476
RPL31P53	13	100271477
RPL31P54	13	100271483
RPL31P55	15	100128250
RPL31P56	16	100271478
RPL31P57	17	645993
RPL31P58	17	100271485
RPL31P59	18	100271480
RPL31P6	15	654387
RPL31P60	19	100271486
RPL31P61	19	100271487
RPL31P62	22	100271482
RPL31P63	X	100271392
RPL31P7	17	654391
RPL31P8	5	253013
RPL31P9	18	619464
RPL31_10_468	4	727792
RPL31_10_781	7	100271193
RPL31_11_499	4	100271194
RPL31_11_842	7	641790
RPL31_12_703	6	442217
RPL31_12_911	8	100271196
RPL31_13_704	6	442218
RPL31_13_966	9	100271197
RPL31_14_1046	10	644522
RPL31_14_719	6	643851
RPL31_15_1198	12	390283
RPL31_15_765	6	100271198
RPL31_16_1224	12	341356
RPL31_16_810	7	100271199
RPL31_17_1239	12	100271475
RPL31_17_813	7	442326
RPL31_18_1289	12	100271476
RPL31_18_839	7	646787
RPL31_19_1315	13	100271477
RPL31_19_846	7	100271200
RPL31_1_108	1	641311
RPL31_1_62	1	100270887
RPL31_20_1484	16	100271478
RPL31_20_909	8	100271201
RPL31_21_1004	9	392382
RPL31_21_1570	17	645993
RPL31_22_1025	10	729308
RPL31_22_1578	17	654391
RPL31_23_1157	11	100271479
RPL31_23_1580	18	100271480
RPL31_24_1186	11	100271481
RPL31_24_1693	20	140718
RPL31_25_1257	12	645654
RPL31_25_1695	20	140753
RPL31_26_1276	12	100129882
RPL31_26_1736	22	100271482
RPL31_27_1326	13	100271483
RPL31_28_1375	14	729646
RPL31_29_1379	14	100129928
RPL31_2_164	1	100270983
RPL31_2_226	2	729203
RPL31_30_1462	15	654387
RPL31_31_1463	15	100128250
RPL31_32_1533	17	100271485
RPL31_33_1645	19	100271486
RPL31_34_1652	19	100271487
RPL31_35_1734	21	54027
RPL31_36_1782	X	100271392
RPL31_3_207	2	100129418
RPL31_3_303	2	100270984
RPL31_4_324	2	100129310
RPL31_4_330	2	653773
RPL31_5_346	3	100270985
RPL31_5_407	3	391581
RPL31_6_349	3	100270986
RPL31_6_464	4	100270987
RPL31_7_358	3	285260
RPL31_7_527	4	100130537
RPL31_8_410	3	100270988
RPL31_8_567	5	253013
RPL31_9_449	3	100270989
RPL31_9_773	6	100270990
RPL32	3	6161
RPL32-L	6	6163
RPL32L	8	100131339
RPL32L2	22	23754
RPL32P	6	6163
RPL32P1	6	6163
RPL32P10	3	391595
RPL32P11	3	728572
RPL32P12	4	731741
RPL32P13	4	100270993
RPL32P14	5	100270994
RPL32P15	6	100132265
RPL32P16	6	646104
RPL32P17	7	402716
RPL32P18	7	644907
RPL32P19	8	646433
RPL32P2	15	654388
RPL32P20	8	392271
RPL32P21	9	100128004
RPL32P22	9	644996
RPL32P23	10	644020
RPL32P24	11	100271489
RPL32P25	11	100271490
RPL32P26	12	100271491
RPL32P27	12	100271306
RPL32P28	13	100133193
RPL32P29	14	729215
RPL32P3	3	132241
RPL32P30	15	100271492
RPL32P31	17	201259
RPL32P32	17	100271488
RPL32P33	17	100271493
RPL32P34	19	100133162
RPL32P35	X	100271393
RPL32P36	X	392447
RPL32P4	8	100131339
RPL32P5	22	23754
RPL32P6	1	100270888
RPL32P7	3	391560
RPL32P8	3	100270991
RPL32P9	3	100270992
RPL32_10_1563	17	100271488
RPL32_10_878	8	646433
RPL32_11_1810	X	100271393
RPL32_11_924	8	100131339
RPL32_12_951	8	392271
RPL32_13_977	9	100128004
RPL32_14_1010	9	644996
RPL32_15_1162	11	100271489
RPL32_16_1167	11	100271490
RPL32_17_1245	12	100271491
RPL32_18_1316	13	100133193
RPL32_19_1431	15	100271492
RPL32_1_26	1	100270888
RPL32_1_390	3	391560
RPL32_20_1573	17	100271493
RPL32_21_1577	17	201259
RPL32_22_1617	19	100133162
RPL32_23_1737	22	23754
RPL32_24_1772	X	392447
RPL32_2_350	3	728572
RPL32_2_419	3	100270991
RPL32_3_420	3	100270992
RPL32_3_439	3	391595
RPL32_4_459	4	731741
RPL32_4_510	4	100270993
RPL32_5_546	5	100270994
RPL32_5_690	6	100132265
RPL32_6_1020	10	644020
RPL32_6_681	6	6163
RPL32_7_1234	12	100271306
RPL32_7_768	6	646104
RPL32_8_1362	14	729215
RPL32_8_807	7	644907
RPL32_9_1423	15	654388
RPL32_9_862	7	402716
RPL33L	2	9553
RPL34	4	6164
RPL34-AS1	4	285456
RPL34P1	1	26514
RPL34P10	3	100271004
RPL34P11	3	100130286
RPL34P12	4	100270996
RPL34P13	5	100270997
RPL34P14	6	100129934
RPL34P15	6	100271000
RPL34P16	6	100133294
RPL34P17	8	100271001
RPL34P18	8	100271003
RPL34P19	10	100271494
RPL34P2	11	26513
RPL34P20	10	100271308
RPL34P21	11	100271495
RPL34P22	11	100271498
RPL34P23	11	100271499
RPL34P24	11	100271309
RPL34P25	12	100271501
RPL34P26	13	100130718
RPL34P27	13	651249
RPL34P28	14	100271500
RPL34P29	16	100271503
RPL34P3	21	54026
RPL34P30	17	100271505
RPL34P31	17	729536
RPL34P32	18	100271502
RPL34P33	19	730061
RPL34P34	19	342994
RPL34P35	22	100271504
RPL34P4	1	100270889
RPL34P5	1	100270995
RPL34P6	1	100270998
RPL34P7	1	100127995
RPL34P8	2	100270999
RPL34P9	3	100271002
RPL34_10_1028	10	100271494
RPL34_10_1189	11	100271495
RPL34_11_1133	11	26513
RPL34_11_1303	13	651249
RPL34_12_1141	11	100271498
RPL34_12_1312	13	100130718
RPL34_13_1184	11	100271499
RPL34_13_1367	14	100271500
RPL34_14_1217	12	100271501
